id,counterparty_gid,hsbc_intragroup_flag,counterparty_fcy_internal_rating,counterparty_lcy_internal_rating,incorporation_country,lgd_classification,pd_classification,entity_class,sub_class,sector,counterparty_dlgd,govt_guarantee_flag,trade_external_rating,counterparty_external_rating,avc,pra_io_mdb_3_1_flag,exposure_ccy,bond_or_loan_flag,original_maturity,residual_maturity,exposure_amount,expected_yield,counterparty_credit_quality_grade
EXP000588,CP00206,N,3.2,3.2,SE,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0544,Y,,BBB+,1.0,N,SEK,L,4.47,2.81,202308410.64,0.0173,INVESTMENT_GRADE
EXP000589,CP00192,N,5.1,3.3,ES,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4206,N,,BB-,1.25,N,CHF,B,3.68,1.20,63879077.54,0.0656,HIGH_YIELD
EXP000590,CP00048,N,2.1,2.1,ES,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4333,N,A+,A+,1.25,N,EUR,L,5.27,4.90,6531540.15,0.0246,INVESTMENT_GRADE
EXP000591,CP00014,N,5.3,5.3,IT,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3782,N,B,B,1.0,N,PLN,L,2.49,0.30,205229.35,0.0473,HIGH_YIELD
EXP000592,CP00043,N,1.1,1.1,GB,LGD_RETAIL,PD_CORP,RETAIL,RETAIL,RETAIL,0.3278,N,AA,AA,1.0,N,GBP,L,4.49,3.02,1221012.17,0.0228,INVESTMENT_GRADE
EXP000593,CP00259,N,3.3,3.3,GB,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.4102,N,,,1.0,N,GBP,B,8.48,0.66,8582543.04,0.0193,NOT_RATED
EXP000594,CP00144,N,1.1,1.1,IT,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.4276,N,AA,AA,1.0,N,GBP,B,7.03,2.81,12900376.30,0.0158,INVESTMENT_GRADE
EXP000595,CP00014,N,7.1,7.1,DE,LGD_PSE,PD_SOV,PSE,GENERAL,PUBLIC_SECTOR,0.0755,Y,,CC,1.0,N,GBP,L,8.08,3.68,33924991.78,0.1136,HIGH_YIELD
EXP000596,CP00176,N,5.2,5.1,NL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4579,N,,B+,1.25,N,PLN,L,0.53,0.12,96887260.43,0.0550,HIGH_YIELD
EXP000597,CP00014,N,4.3,4.2,CH,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.3999,N,,,1.0,N,SEK,L,6.85,2.66,36892540.08,0.0569,NOT_RATED
EXP000598,CP00256,N,6.2,8.1,NL,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0677,Y,,CCC,1.0,N,CHF,B,8.16,7.47,205162004.90,0.1105,HIGH_YIELD
EXP000599,CP00044,N,5.2,5.2,FR,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0797,Y,,,1.0,N,SEK,B,8.86,6.65,16495974.94,0.0547,NOT_RATED
EXP000600,CP00136,N,3.2,3.2,DE,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4392,N,,,1.25,N,EUR,B,7.67,1.91,63667468.15,0.0376,NOT_RATED
EXP000601,CP00007,N,3.3,5.1,CH,LGD_RETAIL,PD_CORP,RETAIL,RETAIL,RETAIL,0.3481,N,BBB,BBB,1.0,N,GBP,B,0.59,0.27,652684.60,0.0239,INVESTMENT_GRADE
EXP000602,CP00161,N,4.1,5.2,NL,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0252,Y,BBB-,BBB-,1.0,N,CHF,B,6.32,3.46,188444608.57,0.0488,HIGH_YIELD
EXP000603,CP00007,N,1.2,1.2,CH,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0688,Y,,AA-,1.0,N,CHF,L,5.55,0.62,111825192.41,0.0399,INVESTMENT_GRADE
EXP000604,CP00034,N,1.2,1.2,GB,LGD_CORP,PD_CORP,CORP,COMMODITIES_FINANCE,COMMODITIES,0.3726,N,,,1.0,N,SEK,L,0.34,0.20,39059003.01,0.0227,NOT_RATED
EXP000605,CP00191,N,5.2,5.2,PL,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0485,Y,B+,B+,1.0,N,PLN,L,7.34,5.62,47101433.74,0.0700,HIGH_YIELD
EXP000606,CP00120,N,1.1,1.1,CH,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.3883,N,,AA,1.0,N,EUR,L,2.20,1.31,31434257.05,0.0381,INVESTMENT_GRADE
EXP000607,CP00047,N,1.1,1.1,FR,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.4117,N,,AA,1.0,N,CHF,B,1.73,1.25,4177283.97,0.0218,INVESTMENT_GRADE
EXP000608,CP00255,Y,3.2,1.2,IT,LGD_PSE,PD_SOV,PSE,GENERAL,PUBLIC_SECTOR,0.1055,Y,BBB+,BBB+,1.0,N,USD,B,6.28,5.27,65012877.06,0.0478,INVESTMENT_GRADE
EXP000609,CP00070,N,1.1,1.1,FR,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0232,Y,AA,AA,1.0,N,GBP,B,8.56,6.61,69137402.70,0.0435,INVESTMENT_GRADE
EXP000610,CP00144,N,4.3,4.3,US,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4409,N,,BB,1.25,N,CHF,B,8.53,0.86,53391936.48,0.0520,HIGH_YIELD
EXP000611,CP00031,N,5.3,3.3,GB,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4439,N,,,1.25,N,SEK,L,9.45,4.60,47023100.23,0.0617,NOT_RATED
EXP000612,CP00206,N,3.1,3.1,CH,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0328,Y,A-,A-,1.0,N,USD,L,1.36,0.41,235223155.54,0.0460,INVESTMENT_GRADE
EXP000613,CP00187,N,4.1,3.2,NL,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.3780,N,BBB-,BBB-,1.0,N,PLN,L,7.09,4.79,14704550.11,0.0303,HIGH_YIELD
EXP000614,CP00192,N,0.1,0.1,SE,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4562,N,AAA,AAA,1.25,N,SEK,L,7.90,2.14,23074332.52,0.0378,INVESTMENT_GRADE
EXP000615,CP00066,N,0.1,0.1,PL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4699,N,,AAA,1.25,N,USD,B,0.75,0.18,51220254.34,0.0180,INVESTMENT_GRADE
EXP000616,CP00156,N,3.3,3.3,DE,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.4220,N,,BBB,1.0,N,CHF,L,0.29,0.27,16823209.89,0.0239,INVESTMENT_GRADE
EXP000617,CP00107,N,3.3,3.3,SE,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.4203,N,,BBB,1.0,N,PLN,B,9.94,5.59,30053256.96,0.0117,INVESTMENT_GRADE
EXP000618,CP00051,N,4.2,5.2,DE,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.4281,N,,BB+,1.0,N,SEK,L,2.54,1.73,5104752.00,0.0246,HIGH_YIELD
EXP000619,CP00101,N,0.1,0.1,NL,LGD_CORP,PD_CORP,CORP,COMMODITIES_FINANCE,COMMODITIES,0.3939,Y,,,1.0,N,PLN,L,1.33,0.53,28870110.59,0.0227,NOT_RATED
EXP000620,CP00008,N,0.1,0.1,PL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4564,N,,AAA,1.25,N,USD,L,0.54,0.26,10113287.38,0.0244,INVESTMENT_GRADE
EXP000621,CP00185,N,6.1,4.3,FR,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4432,N,,B-,1.25,N,PLN,B,0.40,0.20,27609085.24,0.1008,HIGH_YIELD
EXP000622,CP00041,N,2.2,2.2,IT,LGD_RETAIL,PD_CORP,RETAIL,RETAIL,RETAIL,0.3743,N,A,A,1.0,N,PLN,L,1.77,1.68,501960.47,0.0407,INVESTMENT_GRADE
EXP000623,CP00080,N,4.2,4.2,CH,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.3947,N,,BB+,1.0,N,CHF,L,0.60,0.51,17264698.96,0.0476,HIGH_YIELD
EXP000624,CP00151,N,3.3,3.3,PL,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.4063,N,,BBB,1.0,N,EUR,B,8.54,1.94,32550512.51,0.0365,INVESTMENT_GRADE
EXP000625,CP00068,N,7.1,4.2,IT,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0278,Y,,CC,1.0,N,USD,B,7.26,5.28,172455052.89,0.1156,HIGH_YIELD
EXP000626,CP00209,N,3.3,3.3,US,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4205,N,,BBB,1.25,N,USD,L,9.80,8.17,11979974.36,0.0414,INVESTMENT_GRADE
EXP000627,CP00071,N,3.3,3.3,FR,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.3995,N,,BBB,1.0,N,CHF,B,6.94,2.03,13019997.03,0.0142,INVESTMENT_GRADE
EXP000628,CP00100,N,4.2,4.2,ES,LGD_CORP,PD_CORP,CORP,COMMODITIES_FINANCE,COMMODITIES,0.3954,N,,BB+,1.0,N,EUR,B,2.77,1.71,5646008.77,0.0220,HIGH_YIELD
EXP000629,CP00227,N,2.1,2.1,GB,LGD_CORP,PD_CORP,CORP,COMMODITIES_FINANCE,COMMODITIES,0.3911,N,,A+,1.0,N,SEK,B,4.45,1.50,43998285.60,0.0125,INVESTMENT_GRADE
EXP000630,CP00124,N,3.3,3.3,SE,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.3821,Y,,,1.0,N,GBP,B,9.52,5.67,45571811.87,0.0120,NOT_RATED
EXP000631,CP00039,N,2.1,2.1,PL,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.4293,N,A+,A+,1.0,N,PLN,B,2.77,1.80,27502510.73,0.0188,INVESTMENT_GRADE
EXP000632,CP00239,N,3.1,3.1,IT,LGD_PSE,PD_SOV,PSE,GENERAL,PUBLIC_SECTOR,0.1279,Y,A-,A-,1.0,N,CHF,B,9.55,4.32,21917849.28,0.0279,INVESTMENT_GRADE
EXP000633,CP00041,N,4.3,5.3,US,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0320,Y,,BB,1.0,N,USD,B,9.33,8.43,176888200.08,0.0494,HIGH_YIELD
EXP000634,CP00159,Y,1.1,0.1,US,LGD_CORP,PD_CORP,CORP,COMMODITIES_FINANCE,COMMODITIES,0.4255,N,,,1.0,N,PLN,B,2.52,2.12,41449863.33,0.0277,NOT_RATED
EXP000635,CP00069,N,3.3,3.3,US,LGD_PSE,PD_SOV,PSE,GENERAL,PUBLIC_SECTOR,0.1116,Y,BBB,BBB,1.0,N,USD,L,4.90,0.68,74245388.57,0.0173,INVESTMENT_GRADE
EXP000636,CP00066,Y,5.1,5.1,IT,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0478,Y,,BB-,1.0,N,EUR,L,6.79,5.58,98698816.44,0.0427,HIGH_YIELD
EXP000637,CP00046,N,0.1,1.2,US,LGD_PSE,PD_SOV,PSE,GENERAL,PUBLIC_SECTOR,0.1102,Y,AAA,AAA,1.0,N,CHF,L,7.61,7.09,14812231.93,0.0360,INVESTMENT_GRADE
EXP000638,CP00179,N,5.3,2.2,NL,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.4064,N,,B,1.0,N,SEK,L,0.79,0.78,7019456.54,0.0785,HIGH_YIELD
EXP000639,CP00168,N,1.2,1.2,IT,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.3858,N,,AA-,1.0,N,GBP,L,8.02,4.03,11766712.22,0.0209,INVESTMENT_GRADE
EXP000640,CP00109,N,3.3,3.1,ES,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4231,N,,BBB,1.25,N,EUR,L,6.13,4.83,64093771.67,0.0305,INVESTMENT_GRADE
EXP000641,CP00085,N,7.1,6.2,PL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4212,N,,CC,1.25,N,EUR,B,9.86,7.49,39986874.40,0.1333,HIGH_YIELD
EXP000642,CP00026,N,1.1,1.1,US,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4520,N,AA,AA,1.25,N,GBP,B,5.61,1.57,62779123.53,0.0163,INVESTMENT_GRADE
EXP000643,CP00134,N,1.1,1.1,SE,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4598,N,,,1.25,N,PLN,L,9.01,1.40,15383987.00,0.0078,NOT_RATED
EXP000644,CP00149,N,1.2,1.2,CH,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4361,N,,AA-,1.25,N,EUR,B,1.42,1.14,72808938.64,0.0149,INVESTMENT_GRADE
EXP000645,CP00248,N,4.1,8.1,CH,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.3812,N,,BBB-,1.0,N,USD,L,9.73,1.95,35236146.19,0.0350,HIGH_YIELD
EXP000646,CP00127,N,5.2,5.2,GB,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.3888,N,,B+,1.0,N,PLN,L,6.08,1.06,6036725.44,0.0406,HIGH_YIELD
EXP000647,CP00056,N,5.1,2.2,FR,LGD_CORP,PD_CORP,CORP,COMMODITIES_FINANCE,COMMODITIES,0.3911,N,BB-,BB-,1.0,N,EUR,B,0.74,0.38,14346670.54,0.0590,HIGH_YIELD
EXP000648,CP00214,N,1.1,6.2,US,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3661,N,,,1.0,N,PLN,B,9.60,6.08,348763.14,0.0146,NOT_RATED
EXP000649,CP00021,N,3.3,8.3,ES,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3322,N,,BBB,1.0,N,USD,B,9.11,5.64,1243999.08,0.0338,INVESTMENT_GRADE
EXP000650,CP00128,Y,5.1,5.1,NL,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0375,Y,,BB-,1.0,N,SEK,L,4.72,1.09,155187472.79,0.0343,HIGH_YIELD
EXP000651,CP00216,N,5.2,4.2,FR,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.4147,N,B+,B+,1.0,N,SEK,B,1.63,0.10,22382226.82,0.0526,HIGH_YIELD
EXP000652,CP00049,N,1.2,1.2,SE,LGD_RETAIL,PD_CORP,RETAIL,RETAIL,RETAIL,0.3257,N,,AA-,1.0,N,SEK,L,7.82,6.80,755173.82,0.0167,INVESTMENT_GRADE
EXP000653,CP00038,N,3.3,3.3,PL,LGD_PSE,PD_SOV,PSE,GENERAL,PUBLIC_SECTOR,0.0736,Y,,BBB,1.0,N,GBP,L,8.94,8.32,76664505.05,0.0315,INVESTMENT_GRADE
EXP000654,CP00254,N,3.3,3.3,IT,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0349,Y,BBB,BBB,1.0,N,PLN,L,3.80,2.37,103814149.70,0.0192,INVESTMENT_GRADE
EXP000655,CP00008,N,2.2,2.2,US,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.3951,N,,A,1.0,N,USD,L,4.35,0.49,40354277.43,0.0411,INVESTMENT_GRADE
EXP000656,CP00142,N,3.1,3.1,GB,LGD_PSE,PD_SOV,PSE,GENERAL,PUBLIC_SECTOR,0.0835,Y,,A-,1.0,N,SEK,L,7.38,0.69,74296093.59,0.0340,INVESTMENT_GRADE
EXP000657,CP00018,N,0.1,0.1,IT,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.3728,N,,AAA,1.0,N,SEK,L,0.75,0.46,12637564.12,0.0403,INVESTMENT_GRADE
EXP000658,CP00116,N,5.3,5.3,CH,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.3840,N,,B,1.0,N,PLN,B,6.32,1.17,49909145.20,0.0847,HIGH_YIELD
EXP000659,CP00202,N,4.3,4.3,FR,LGD_CORP,PD_CORP,CORP,SPECIALISED_LENDING,CORPORATES,0.4265,N,,BB,1.0,N,EUR,B,4.03,2.60,28326385.40,0.0477,HIGH_YIELD
EXP000660,CP00203,N,7.1,3.3,SE,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0298,Y,,,1.0,N,USD,L,7.69,4.75,126563589.98,0.1395,NOT_RATED
EXP000661,CP00213,N,6.1,4.2,DE,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0498,Y,,B-,1.0,N,EUR,L,9.55,4.04,22274157.73,0.0955,HIGH_YIELD
EXP000662,CP00170,Y,1.1,1.1,PL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4519,N,,AA,1.25,N,SEK,L,3.77,0.40,63106809.11,0.0114,INVESTMENT_GRADE
EXP000663,CP00153,N,5.2,4.1,IT,LGD_RETAIL,PD_CORP,RETAIL,RETAIL,RETAIL,0.3735,N,,,1.0,N,SEK,L,6.55,4.96,1308352.18,0.0744,NOT_RATED
EXP000664,CP00131,N,4.1,3.3,NL,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.4067,N,,,1.0,N,CHF,B,7.29,6.86,21849989.20,0.0491,NOT_RATED
EXP000665,CP00073,N,2.1,2.1,CH,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.3718,N,A+,A+,1.0,N,CHF,L,3.42,1.68,22956864.00,0.0059,INVESTMENT_GRADE
EXP000666,CP00259,N,4.1,4.1,FR,LGD_OTHER,PD_CORP,OTHER,OTHER,OTHER,0.4786,N,,BBB-,1.0,N,CHF,B,6.85,5.42,4903019.49,0.0203,HIGH_YIELD
EXP000667,CP00021,N,5.3,5.3,DE,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.3983,N,,B,1.0,N,PLN,B,2.99,1.77,36958943.83,0.0641,HIGH_YIELD
EXP000668,CP00064,N,5.3,5.3,NL,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.4042,N,,B,1.0,N,EUR,L,7.51,6.62,9817873.06,0.0695,HIGH_YIELD
EXP000669,CP00183,N,1.2,3.3,DE,LGD_PSE,PD_SOV,PSE,GENERAL,PUBLIC_SECTOR,0.1060,Y,,AA-,1.0,N,EUR,L,2.85,2.76,34547213.31,0.0085,INVESTMENT_GRADE
EXP000670,CP00101,N,3.3,2.2,IT,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.4178,N,,,1.0,N,EUR,L,9.74,9.01,29790626.48,0.0160,NOT_RATED
EXP000671,CP00246,N,5.1,1.1,SE,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.4243,N,,BB-,1.0,N,GBP,B,5.31,4.01,33384892.90,0.0282,HIGH_YIELD
EXP000672,CP00077,N,4.1,4.1,SE,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0728,Y,BBB-,BBB-,1.0,N,EUR,B,2.85,1.60,38061243.04,0.0497,HIGH_YIELD
EXP000673,CP00113,N,1.2,4.1,PL,LGD_RETAIL,PD_CORP,RETAIL,RETAIL,RETAIL,0.3392,Y,,AA-,1.0,N,SEK,L,8.30,6.41,1033414.66,0.0066,INVESTMENT_GRADE
EXP000674,CP00253,N,2.2,2.2,DE,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0679,Y,,A,1.0,N,USD,L,0.57,0.14,166363994.55,0.0287,INVESTMENT_GRADE
EXP000675,CP00039,N,4.2,4.2,SE,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.4118,N,,BB+,1.0,N,SEK,B,3.56,2.83,20949293.64,0.0419,HIGH_YIELD
EXP000676,CP00087,N,4.1,4.3,FR,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3649,N,BBB-,BBB-,1.0,N,EUR,L,7.40,4.31,1390352.93,0.0430,HIGH_YIELD
EXP000677,CP00121,N,5.1,4.1,PL,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.4249,N,BB-,BB-,1.0,N,GBP,B,1.24,0.68,9780120.02,0.0429,HIGH_YIELD
EXP000678,CP00101,N,3.3,3.3,GB,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.4116,N,BBB,BBB,1.0,N,SEK,L,0.85,0.65,15626102.91,0.0468,INVESTMENT_GRADE
EXP000679,CP00240,N,1.2,1.2,DE,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0622,Y,AA-,AA-,1.0,N,EUR,L,0.83,0.18,44497058.12,0.0181,INVESTMENT_GRADE
EXP000680,CP00147,N,5.1,5.1,PL,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.3844,N,BB-,BB-,1.0,N,CHF,B,3.67,1.52,11224076.13,0.0403,HIGH_YIELD
EXP000681,CP00149,N,3.3,3.1,FR,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.3987,Y,BBB,BBB,1.0,N,USD,L,2.73,2.26,44147167.74,0.0304,INVESTMENT_GRADE
EXP000682,CP00101,N,3.3,3.1,CH,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0259,Y,,BBB,1.0,N,USD,L,8.16,0.49,229345170.61,0.0443,INVESTMENT_GRADE
EXP000683,CP00191,N,4.3,4.3,GB,LGD_CORP,PD_CORP,CORP,OBJECT_FINANCE,CORPORATES,0.3851,N,BB,BB,1.0,N,EUR,L,1.48,1.20,5909056.35,0.0426,HIGH_YIELD
EXP000684,CP00221,N,1.2,1.2,IT,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.4171,N,AA-,AA-,1.0,N,GBP,B,5.60,1.80,42280676.53,0.0318,INVESTMENT_GRADE
EXP000685,CP00244,N,1.2,3.3,ES,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3487,N,,AA-,1.0,N,USD,L,3.14,1.17,438649.80,0.0226,INVESTMENT_GRADE
EXP000686,CP00009,N,3.1,3.1,PL,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4250,N,,A-,1.25,N,PLN,L,8.87,4.99,68561998.79,0.0193,INVESTMENT_GRADE
EXP000687,CP00233,N,4.1,4.3,NL,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0201,Y,,BBB-,1.0,N,CHF,L,3.89,2.46,37376237.30,0.0255,HIGH_YIELD
EXP000688,CP00177,N,0.1,0.1,SE,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0564,Y,AAA,AAA,1.0,N,EUR,L,0.66,0.52,155865068.47,0.0388,INVESTMENT_GRADE
EXP000689,CP00040,N,5.1,5.1,ES,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4263,N,,BB-,1.25,N,SEK,B,3.31,1.40,17544277.52,0.0432,HIGH_YIELD
EXP000690,CP00186,N,2.1,5.3,IT,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4436,N,A+,A+,1.25,N,EUR,B,7.44,7.18,9548255.41,0.0382,INVESTMENT_GRADE
EXP000691,CP00211,N,3.1,3.1,DE,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3472,N,,A-,1.0,N,SEK,L,5.39,0.49,454091.69,0.0301,INVESTMENT_GRADE
EXP000692,CP00241,N,4.3,4.3,DE,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4573,N,,BB,1.25,N,SEK,B,7.55,6.26,43393108.16,0.0486,HIGH_YIELD
EXP000693,CP00029,N,0.1,0.1,ES,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3539,N,,,1.0,N,GBP,L,9.76,7.69,1245933.39,0.0242,NOT_RATED
EXP000694,CP00224,N,4.2,4.2,DE,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.4014,N,,BB+,1.0,N,PLN,L,2.43,1.30,41312884.06,0.0403,HIGH_YIELD
EXP000695,CP00137,N,0.1,0.1,US,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4429,N,,AAA,1.25,N,EUR,L,3.72,2.83,32153448.56,0.0150,INVESTMENT_GRADE
EXP000696,CP00157,N,7.1,7.1,FR,LGD_BANK,PD_BANK,BANK,BANK,FINANCIALS,0.4319,N,CC,CC,1.25,N,EUR,B,6.88,0.94,55509339.69,0.1261,HIGH_YIELD
EXP000697,CP00025,N,5.3,5.1,CH,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0749,Y,,B,1.0,N,SEK,B,8.64,6.67,37046034.98,0.0500,HIGH_YIELD
EXP000698,CP00259,N,4.1,5.1,SE,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4397,N,,BBB-,1.25,N,SEK,L,7.16,7.02,36203174.76,0.0398,HIGH_YIELD
EXP000699,CP00189,N,0.1,0.1,CH,LGD_FI,PD_BANK,FI,FINANCIAL_INSTITUTION,FINANCIALS,0.4568,N,AAA,AAA,1.25,N,PLN,B,8.64,3.24,33065367.17,0.0292,INVESTMENT_GRADE
EXP000700,CP00027,N,5.1,1.1,SE,LGD_CORP,PD_CORP,CORP,CORPORATE,CORPORATES,0.3761,Y,,BB-,1.0,N,GBP,B,4.92,1.87,37391560.12,0.0552,HIGH_YIELD
EXP000701,CP00018,N,5.1,5.1,IT,LGD_RETAIL,PD_CORP,RETAIL,RESIDENTIAL_REAL_ESTATE,REAL_ESTATE,0.3439,N,,,1.0,N,USD,B,1.13,0.37,1093112.40,0.0532,NOT_RATED
EXP000702,CP00084,N,4.3,4.1,ES,LGD_CORP,PD_CORP,CORP,PROJECT_FINANCE,INFRASTRUCTURE,0.4080,N,,,1.0,N,EUR,L,1.25,0.79,29355895.85,0.0501,NOT_RATED
EXP000703,CP00121,N,3.1,3.1,PL,LGD_CORP,PD_CORP,CORP,COMMERCIAL_REAL_ESTATE,REAL_ESTATE,0.3893,N,,,1.0,N,PLN,L,8.77,1.62,11182553.80,0.0319,NOT_RATED
EXP000704,CP00017,N,7.2,7.2,US,LGD_SOV,PD_SOV,SOV,SOVEREIGN,PUBLIC_SECTOR,0.0208,Y,,C,1.0,N,SEK,B,0.25,0.11,129979907.61,0.1522,HIGH_YIELD
