scenario_id,projection_year,entity_class,sub_class,exposure_ccy,growth_rate,amortization_rate,prepayment_rate,renewal_rate,new_origination_rate
RECOVERY,2026,OTHER,OTHER,GBP,0.0185,0.0296,0.0138,0.9900,0.0111
RECOVERY,2026,OTHER,OTHER,SEK,0.0185,0.0296,0.0114,0.9900,0.0111
RECOVERY,2026,OTHER,OTHER,USD,0.0185,0.0296,0.0149,0.9900,0.0111
RECOVERY,2026,PSE,GENERAL,CHF,0.0130,0.0402,0.0240,0.9900,0.0078
RECOVERY,2026,PSE,GENERAL,EUR,0.0130,0.0402,0.0160,0.9900,0.0078
RECOVERY,2026,PSE,GENERAL,GBP,0.0130,0.0402,0.0138,0.9900,0.0078
RECOVERY,2026,PSE,GENERAL,PLN,0.0130,0.0402,0.0241,0.9900,0.0078
RECOVERY,2026,PSE,GENERAL,SEK,0.0130,0.0402,0.0114,0.9900,0.0078
RECOVERY,2026,PSE,GENERAL,USD,0.0130,0.0402,0.0149,0.9900,0.0078
RECOVERY,2026,RETAIL,RESIDENTIAL_REAL_ESTATE,CHF,0.0322,0.0194,0.0240,0.9500,0.0193
RECOVERY,2026,RETAIL,RESIDENTIAL_REAL_ESTATE,EUR,0.0322,0.0194,0.0160,0.9500,0.0193
RECOVERY,2026,RETAIL,RESIDENTIAL_REAL_ESTATE,GBP,0.0322,0.0194,0.0138,0.9500,0.0193
RECOVERY,2026,RETAIL,RESIDENTIAL_REAL_ESTATE,PLN,0.0322,0.0194,0.0241,0.9500,0.0193
RECOVERY,2026,RETAIL,RESIDENTIAL_REAL_ESTATE,SEK,0.0322,0.0194,0.0114,0.9500,0.0193
RECOVERY,2026,RETAIL,RESIDENTIAL_REAL_ESTATE,USD,0.0322,0.0194,0.0149,0.9500,0.0193
RECOVERY,2026,RETAIL,RETAIL,CHF,0.0451,0.0305,0.0240,0.9500,0.0270
RECOVERY,2026,RETAIL,RETAIL,EUR,0.0451,0.0305,0.0160,0.9500,0.0270
RECOVERY,2026,RETAIL,RETAIL,GBP,0.0451,0.0305,0.0138,0.9500,0.0270
RECOVERY,2026,RETAIL,RETAIL,PLN,0.0451,0.0305,0.0241,0.9500,0.0270
RECOVERY,2026,RETAIL,RETAIL,SEK,0.0451,0.0305,0.0114,0.9500,0.0270
RECOVERY,2026,RETAIL,RETAIL,USD,0.0451,0.0305,0.0149,0.9500,0.0270
RECOVERY,2026,SOV,SOVEREIGN,CHF,0.0091,0.0349,0.0240,0.9900,0.0054
RECOVERY,2026,SOV,SOVEREIGN,EUR,0.0091,0.0349,0.0160,0.9900,0.0054
RECOVERY,2026,SOV,SOVEREIGN,GBP,0.0091,0.0349,0.0138,0.9900,0.0054
RECOVERY,2026,SOV,SOVEREIGN,PLN,0.0091,0.0349,0.0241,0.9900,0.0054
RECOVERY,2026,SOV,SOVEREIGN,SEK,0.0091,0.0349,0.0114,0.9900,0.0054
RECOVERY,2026,SOV,SOVEREIGN,USD,0.0091,0.0349,0.0149,0.9900,0.0054
RECOVERY,2027,BANK,BANK,CHF,0.0307,0.0241,0.0057,0.9900,0.0184
RECOVERY,2027,BANK,BANK,EUR,0.0307,0.0241,0.0112,0.9900,0.0184
RECOVERY,2027,BANK,BANK,GBP,0.0307,0.0241,0.0162,0.9900,0.0184
RECOVERY,2027,BANK,BANK,PLN,0.0307,0.0241,0.0163,0.9900,0.0184
RECOVERY,2027,BANK,BANK,SEK,0.0307,0.0241,0.0121,0.9900,0.0184
RECOVERY,2027,BANK,BANK,USD,0.0307,0.0241,0.0220,0.9900,0.0184
RECOVERY,2027,CORP,COMMERCIAL_REAL_ESTATE,CHF,0.0386,0.0196,0.0057,0.9500,0.0231
RECOVERY,2027,CORP,COMMERCIAL_REAL_ESTATE,EUR,0.0386,0.0196,0.0112,0.9500,0.0231
RECOVERY,2027,CORP,COMMERCIAL_REAL_ESTATE,GBP,0.0386,0.0196,0.0162,0.9500,0.0231
RECOVERY,2027,CORP,COMMERCIAL_REAL_ESTATE,PLN,0.0386,0.0196,0.0163,0.9500,0.0231
RECOVERY,2027,CORP,COMMERCIAL_REAL_ESTATE,SEK,0.0386,0.0196,0.0121,0.9500,0.0231
RECOVERY,2027,CORP,COMMERCIAL_REAL_ESTATE,USD,0.0386,0.0196,0.0220,0.9500,0.0231
RECOVERY,2027,CORP,COMMODITIES_FINANCE,CHF,0.0527,0.0168,0.0057,0.9500,0.0316
RECOVERY,2027,CORP,COMMODITIES_FINANCE,EUR,0.0527,0.0168,0.0112,0.9500,0.0316
RECOVERY,2027,CORP,COMMODITIES_FINANCE,GBP,0.0527,0.0168,0.0162,0.9500,0.0316
RECOVERY,2027,CORP,COMMODITIES_FINANCE,PLN,0.0527,0.0168,0.0163,0.9500,0.0316
RECOVERY,2027,CORP,COMMODITIES_FINANCE,SEK,0.0527,0.0168,0.0121,0.9500,0.0316
RECOVERY,2027,CORP,COMMODITIES_FINANCE,USD,0.0527,0.0168,0.0220,0.9500,0.0316
RECOVERY,2027,CORP,CORPORATE,CHF,0.0382,0.0298,0.0057,0.9500,0.0229
RECOVERY,2027,CORP,CORPORATE,EUR,0.0382,0.0298,0.0112,0.9500,0.0229
RECOVERY,2027,CORP,CORPORATE,GBP,0.0382,0.0298,0.0162,0.9500,0.0229
RECOVERY,2027,CORP,CORPORATE,PLN,0.0382,0.0298,0.0163,0.9500,0.0229
RECOVERY,2027,CORP,CORPORATE,SEK,0.0382,0.0298,0.0121,0.9500,0.0229
RECOVERY,2027,CORP,CORPORATE,USD,0.0382,0.0298,0.0220,0.9500,0.0229
RECOVERY,2027,CORP,OBJECT_FINANCE,CHF,0.0372,0.0160,0.0057,0.9500,0.0223
RECOVERY,2027,CORP,OBJECT_FINANCE,EUR,0.0372,0.0160,0.0112,0.9500,0.0223
RECOVERY,2027,CORP,OBJECT_FINANCE,GBP,0.0372,0.0160,0.0162,0.9500,0.0223
RECOVERY,2027,CORP,OBJECT_FINANCE,PLN,0.0372,0.0160,0.0163,0.9500,0.0223
RECOVERY,2027,CORP,OBJECT_FINANCE,SEK,0.0372,0.0160,0.0121,0.9500,0.0223
RECOVERY,2027,CORP,OBJECT_FINANCE,USD,0.0372,0.0160,0.0220,0.9500,0.0223
RECOVERY,2027,CORP,PROJECT_FINANCE,CHF,0.0425,0.0227,0.0057,0.9500,0.0255
RECOVERY,2027,CORP,PROJECT_FINANCE,EUR,0.0425,0.0227,0.0112,0.9500,0.0255
RECOVERY,2027,CORP,PROJECT_FINANCE,GBP,0.0425,0.0227,0.0162,0.9500,0.0255
RECOVERY,2027,CORP,PROJECT_FINANCE,PLN,0.0425,0.0227,0.0163,0.9500,0.0255
RECOVERY,2027,CORP,PROJECT_FINANCE,SEK,0.0425,0.0227,0.0121,0.9500,0.0255
RECOVERY,2027,CORP,PROJECT_FINANCE,USD,0.0425,0.0227,0.0220,0.9500,0.0255
RECOVERY,2027,CORP,SPECIALISED_LENDING,CHF,0.0469,0.0392,0.0057,0.9500,0.0281
RECOVERY,2027,CORP,SPECIALISED_LENDING,EUR,0.0469,0.0392,0.0112,0.9500,0.0281
RECOVERY,2027,CORP,SPECIALISED_LENDING,GBP,0.0469,0.0392,0.0162,0.9500,0.0281
RECOVERY,2027,CORP,SPECIALISED_LENDING,PLN,0.0469,0.0392,0.0163,0.9500,0.0281
RECOVERY,2027,CORP,SPECIALISED_LENDING,SEK,0.0469,0.0392,0.0121,0.9500,0.0281
RECOVERY,2027,CORP,SPECIALISED_LENDING,USD,0.0469,0.0392,0.0220,0.9500,0.0281
RECOVERY,2027,FI,FINANCIAL_INSTITUTION,CHF,0.0274,0.0155,0.0057,0.9900,0.0164
RECOVERY,2027,FI,FINANCIAL_INSTITUTION,EUR,0.0274,0.0155,0.0112,0.9900,0.0164
RECOVERY,2027,FI,FINANCIAL_INSTITUTION,GBP,0.0274,0.0155,0.0162,0.9900,0.0164
RECOVERY,2027,FI,FINANCIAL_INSTITUTION,PLN,0.0274,0.0155,0.0163,0.9900,0.0164
RECOVERY,2027,FI,FINANCIAL_INSTITUTION,SEK,0.0274,0.0155,0.0121,0.9900,0.0164
RECOVERY,2027,FI,FINANCIAL_INSTITUTION,USD,0.0274,0.0155,0.0220,0.9900,0.0164
RECOVERY,2027,MDB,GENERAL,CHF,0.0282,0.0365,0.0057,0.9900,0.0169
RECOVERY,2027,MDB,GENERAL,EUR,0.0282,0.0365,0.0112,0.9900,0.0169
RECOVERY,2027,MDB,GENERAL,GBP,0.0282,0.0365,0.0162,0.9900,0.0169
RECOVERY,2027,MDB,GENERAL,PLN,0.0282,0.0365,0.0163,0.9900,0.0169
RECOVERY,2027,MDB,GENERAL,SEK,0.0282,0.0365,0.0121,0.9900,0.0169
RECOVERY,2027,MDB,GENERAL,USD,0.0282,0.0365,0.0220,0.9900,0.0169
RECOVERY,2027,OTHER,OTHER,CHF,0.0261,0.0362,0.0057,0.9900,0.0157
RECOVERY,2027,OTHER,OTHER,EUR,0.0261,0.0362,0.0112,0.9900,0.0157
RECOVERY,2027,OTHER,OTHER,GBP,0.0261,0.0362,0.0162,0.9900,0.0157
RECOVERY,2027,OTHER,OTHER,SEK,0.0261,0.0362,0.0121,0.9900,0.0157
RECOVERY,2027,OTHER,OTHER,USD,0.0261,0.0362,0.0220,0.9900,0.0157
RECOVERY,2027,PSE,GENERAL,CHF,0.0193,0.0365,0.0057,0.9900,0.0116
RECOVERY,2027,PSE,GENERAL,EUR,0.0193,0.0365,0.0112,0.9900,0.0116
RECOVERY,2027,PSE,GENERAL,GBP,0.0193,0.0365,0.0162,0.9900,0.0116
RECOVERY,2027,PSE,GENERAL,PLN,0.0193,0.0365,0.0163,0.9900,0.0116
RECOVERY,2027,PSE,GENERAL,SEK,0.0193,0.0365,0.0121,0.9900,0.0116
RECOVERY,2027,PSE,GENERAL,USD,0.0193,0.0365,0.0220,0.9900,0.0116
RECOVERY,2027,RETAIL,RESIDENTIAL_REAL_ESTATE,CHF,0.0363,0.0416,0.0057,0.9500,0.0218
RECOVERY,2027,RETAIL,RESIDENTIAL_REAL_ESTATE,EUR,0.0363,0.0416,0.0112,0.9500,0.0218
RECOVERY,2027,RETAIL,RESIDENTIAL_REAL_ESTATE,GBP,0.0363,0.0416,0.0162,0.9500,0.0218
RECOVERY,2027,RETAIL,RESIDENTIAL_REAL_ESTATE,PLN,0.0363,0.0416,0.0163,0.9500,0.0218
RECOVERY,2027,RETAIL,RESIDENTIAL_REAL_ESTATE,SEK,0.0363,0.0416,0.0121,0.9500,0.0218
RECOVERY,2027,RETAIL,RESIDENTIAL_REAL_ESTATE,USD,0.0363,0.0416,0.0220,0.9500,0.0218
RECOVERY,2027,RETAIL,RETAIL,CHF,0.0464,0.0364,0.0057,0.9500,0.0279
RECOVERY,2027,RETAIL,RETAIL,EUR,0.0464,0.0364,0.0112,0.9500,0.0279
RECOVERY,2027,RETAIL,RETAIL,GBP,0.0464,0.0364,0.0162,0.9500,0.0279
RECOVERY,2027,RETAIL,RETAIL,PLN,0.0464,0.0364,0.0163,0.9500,0.0279
RECOVERY,2027,RETAIL,RETAIL,SEK,0.0464,0.0364,0.0121,0.9500,0.0279
RECOVERY,2027,RETAIL,RETAIL,USD,0.0464,0.0364,0.0220,0.9500,0.0279
RECOVERY,2027,SOV,SOVEREIGN,CHF,0.0200,0.0340,0.0057,0.9900,0.0120
RECOVERY,2027,SOV,SOVEREIGN,EUR,0.0200,0.0340,0.0112,0.9900,0.0120
RECOVERY,2027,SOV,SOVEREIGN,GBP,0.0200,0.0340,0.0162,0.9900,0.0120
RECOVERY,2027,SOV,SOVEREIGN,PLN,0.0200,0.0340,0.0163,0.9900,0.0120
RECOVERY,2027,SOV,SOVEREIGN,SEK,0.0200,0.0340,0.0121,0.9900,0.0120
RECOVERY,2027,SOV,SOVEREIGN,USD,0.0200,0.0340,0.0220,0.9900,0.0120
RECOVERY,2028,BANK,BANK,CHF,0.0185,0.0363,0.0196,0.9900,0.0111
RECOVERY,2028,BANK,BANK,EUR,0.0185,0.0363,0.0106,0.9900,0.0111
RECOVERY,2028,BANK,BANK,GBP,0.0185,0.0363,0.0097,0.9900,0.0111
RECOVERY,2028,BANK,BANK,PLN,0.0185,0.0363,0.0159,0.9900,0.0111
RECOVERY,2028,BANK,BANK,SEK,0.0185,0.0363,0.0210,0.9900,0.0111
RECOVERY,2028,BANK,BANK,USD,0.0185,0.0363,0.0220,0.9900,0.0111
RECOVERY,2028,CORP,COMMERCIAL_REAL_ESTATE,CHF,0.0370,0.0279,0.0196,0.9500,0.0222
RECOVERY,2028,CORP,COMMERCIAL_REAL_ESTATE,EUR,0.0370,0.0279,0.0106,0.9500,0.0222
RECOVERY,2028,CORP,COMMERCIAL_REAL_ESTATE,GBP,0.0370,0.0279,0.0097,0.9500,0.0222
RECOVERY,2028,CORP,COMMERCIAL_REAL_ESTATE,PLN,0.0370,0.0279,0.0159,0.9500,0.0222
RECOVERY,2028,CORP,COMMERCIAL_REAL_ESTATE,SEK,0.0370,0.0279,0.0210,0.9500,0.0222
RECOVERY,2028,CORP,COMMERCIAL_REAL_ESTATE,USD,0.0370,0.0279,0.0220,0.9500,0.0222
RECOVERY,2028,CORP,COMMODITIES_FINANCE,CHF,0.0497,0.0359,0.0196,0.9500,0.0298
RECOVERY,2028,CORP,COMMODITIES_FINANCE,EUR,0.0497,0.0359,0.0106,0.9500,0.0298
RECOVERY,2028,CORP,COMMODITIES_FINANCE,GBP,0.0497,0.0359,0.0097,0.9500,0.0298
RECOVERY,2028,CORP,COMMODITIES_FINANCE,PLN,0.0497,0.0359,0.0159,0.9500,0.0298
RECOVERY,2028,CORP,COMMODITIES_FINANCE,SEK,0.0497,0.0359,0.0210,0.9500,0.0298
RECOVERY,2028,CORP,COMMODITIES_FINANCE,USD,0.0497,0.0359,0.0220,0.9500,0.0298
RECOVERY,2028,CORP,CORPORATE,CHF,0.0453,0.0204,0.0196,0.9500,0.0272
RECOVERY,2028,CORP,CORPORATE,EUR,0.0453,0.0204,0.0106,0.9500,0.0272
RECOVERY,2028,CORP,CORPORATE,GBP,0.0453,0.0204,0.0097,0.9500,0.0272
RECOVERY,2028,CORP,CORPORATE,PLN,0.0453,0.0204,0.0159,0.9500,0.0272
RECOVERY,2028,CORP,CORPORATE,SEK,0.0453,0.0204,0.0210,0.9500,0.0272
RECOVERY,2028,CORP,CORPORATE,USD,0.0453,0.0204,0.0220,0.9500,0.0272
RECOVERY,2028,CORP,OBJECT_FINANCE,CHF,0.0357,0.0318,0.0196,0.9500,0.0214
RECOVERY,2028,CORP,OBJECT_FINANCE,EUR,0.0357,0.0318,0.0106,0.9500,0.0214
RECOVERY,2028,CORP,OBJECT_FINANCE,GBP,0.0357,0.0318,0.0097,0.9500,0.0214
RECOVERY,2028,CORP,OBJECT_FINANCE,PLN,0.0357,0.0318,0.0159,0.9500,0.0214
RECOVERY,2028,CORP,OBJECT_FINANCE,SEK,0.0357,0.0318,0.0210,0.9500,0.0214
RECOVERY,2028,CORP,OBJECT_FINANCE,USD,0.0357,0.0318,0.0220,0.9500,0.0214
RECOVERY,2028,CORP,PROJECT_FINANCE,CHF,0.0544,0.0445,0.0196,0.9500,0.0326
RECOVERY,2028,CORP,PROJECT_FINANCE,EUR,0.0544,0.0445,0.0106,0.9500,0.0326
RECOVERY,2028,CORP,PROJECT_FINANCE,GBP,0.0544,0.0445,0.0097,0.9500,0.0326
RECOVERY,2028,CORP,PROJECT_FINANCE,PLN,0.0544,0.0445,0.0159,0.9500,0.0326
RECOVERY,2028,CORP,PROJECT_FINANCE,SEK,0.0544,0.0445,0.0210,0.9500,0.0326
RECOVERY,2028,CORP,PROJECT_FINANCE,USD,0.0544,0.0445,0.0220,0.9500,0.0326
RECOVERY,2028,CORP,SPECIALISED_LENDING,CHF,0.0542,0.0398,0.0196,0.9500,0.0325
RECOVERY,2028,CORP,SPECIALISED_LENDING,EUR,0.0542,0.0398,0.0106,0.9500,0.0325
RECOVERY,2028,CORP,SPECIALISED_LENDING,GBP,0.0542,0.0398,0.0097,0.9500,0.0325
RECOVERY,2028,CORP,SPECIALISED_LENDING,PLN,0.0542,0.0398,0.0159,0.9500,0.0325
RECOVERY,2028,CORP,SPECIALISED_LENDING,SEK,0.0542,0.0398,0.0210,0.9500,0.0325
RECOVERY,2028,CORP,SPECIALISED_LENDING,USD,0.0542,0.0398,0.0220,0.9500,0.0325
RECOVERY,2028,FI,FINANCIAL_INSTITUTION,CHF,0.0310,0.0197,0.0196,0.9900,0.0186
RECOVERY,2028,FI,FINANCIAL_INSTITUTION,EUR,0.0310,0.0197,0.0106,0.9900,0.0186
RECOVERY,2028,FI,FINANCIAL_INSTITUTION,GBP,0.0310,0.0197,0.0097,0.9900,0.0186
RECOVERY,2028,FI,FINANCIAL_INSTITUTION,PLN,0.0310,0.0197,0.0159,0.9900,0.0186
RECOVERY,2028,FI,FINANCIAL_INSTITUTION,SEK,0.0310,0.0197,0.0210,0.9900,0.0186
RECOVERY,2028,FI,FINANCIAL_INSTITUTION,USD,0.0310,0.0197,0.0220,0.9900,0.0186
RECOVERY,2028,MDB,GENERAL,CHF,0.0184,0.0390,0.0196,0.9900,0.0110
RECOVERY,2028,MDB,GENERAL,EUR,0.0184,0.0390,0.0106,0.9900,0.0110
RECOVERY,2028,MDB,GENERAL,GBP,0.0184,0.0390,0.0097,0.9900,0.0110
RECOVERY,2028,MDB,GENERAL,PLN,0.0184,0.0390,0.0159,0.9900,0.0110
RECOVERY,2028,MDB,GENERAL,SEK,0.0184,0.0390,0.0210,0.9900,0.0110
RECOVERY,2028,MDB,GENERAL,USD,0.0184,0.0390,0.0220,0.9900,0.0110
RECOVERY,2028,OTHER,OTHER,CHF,0.0308,0.0406,0.0196,0.9900,0.0185
RECOVERY,2028,OTHER,OTHER,EUR,0.0308,0.0406,0.0106,0.9900,0.0185
RECOVERY,2028,OTHER,OTHER,GBP,0.0308,0.0406,0.0097,0.9900,0.0185
RECOVERY,2028,OTHER,OTHER,SEK,0.0308,0.0406,0.0210,0.9900,0.0185
RECOVERY,2028,OTHER,OTHER,USD,0.0308,0.0406,0.0220,0.9900,0.0185
RECOVERY,2028,PSE,GENERAL,CHF,0.0295,0.0390,0.0196,0.9900,0.0177
RECOVERY,2028,PSE,GENERAL,EUR,0.0295,0.0390,0.0106,0.9900,0.0177
RECOVERY,2028,PSE,GENERAL,GBP,0.0295,0.0390,0.0097,0.9900,0.0177
RECOVERY,2028,PSE,GENERAL,PLN,0.0295,0.0390,0.0159,0.9900,0.0177
RECOVERY,2028,PSE,GENERAL,SEK,0.0295,0.0390,0.0210,0.9900,0.0177
RECOVERY,2028,PSE,GENERAL,USD,0.0295,0.0390,0.0220,0.9900,0.0177
RECOVERY,2028,RETAIL,RESIDENTIAL_REAL_ESTATE,CHF,0.0474,0.0331,0.0196,0.9500,0.0284
RECOVERY,2028,RETAIL,RESIDENTIAL_REAL_ESTATE,EUR,0.0474,0.0331,0.0106,0.9500,0.0284
RECOVERY,2028,RETAIL,RESIDENTIAL_REAL_ESTATE,GBP,0.0474,0.0331,0.0097,0.9500,0.0284
RECOVERY,2028,RETAIL,RESIDENTIAL_REAL_ESTATE,PLN,0.0474,0.0331,0.0159,0.9500,0.0284
RECOVERY,2028,RETAIL,RESIDENTIAL_REAL_ESTATE,SEK,0.0474,0.0331,0.0210,0.9500,0.0284
RECOVERY,2028,RETAIL,RESIDENTIAL_REAL_ESTATE,USD,0.0474,0.0331,0.0220,0.9500,0.0284
RECOVERY,2028,RETAIL,RETAIL,CHF,0.0368,0.0403,0.0196,0.9500,0.0221
RECOVERY,2028,RETAIL,RETAIL,EUR,0.0368,0.0403,0.0106,0.9500,0.0221
RECOVERY,2028,RETAIL,RETAIL,GBP,0.0368,0.0403,0.0097,0.9500,0.0221
RECOVERY,2028,RETAIL,RETAIL,PLN,0.0368,0.0403,0.0159,0.9500,0.0221
RECOVERY,2028,RETAIL,RETAIL,SEK,0.0368,0.0403,0.0210,0.9500,0.0221
RECOVERY,2028,RETAIL,RETAIL,USD,0.0368,0.0403,0.0220,0.9500,0.0221
RECOVERY,2028,SOV,SOVEREIGN,CHF,0.0121,0.0302,0.0196,0.9900,0.0073
RECOVERY,2028,SOV,SOVEREIGN,EUR,0.0121,0.0302,0.0106,0.9900,0.0073
RECOVERY,2028,SOV,SOVEREIGN,GBP,0.0121,0.0302,0.0097,0.9900,0.0073
RECOVERY,2028,SOV,SOVEREIGN,PLN,0.0121,0.0302,0.0159,0.9900,0.0073
RECOVERY,2028,SOV,SOVEREIGN,SEK,0.0121,0.0302,0.0210,0.9900,0.0073
RECOVERY,2028,SOV,SOVEREIGN,USD,0.0121,0.0302,0.0220,0.9900,0.0073
RECOVERY,2029,BANK,BANK,CHF,0.0188,0.0260,0.0206,0.9900,0.0113
RECOVERY,2029,BANK,BANK,EUR,0.0188,0.0260,0.0081,0.9900,0.0113
RECOVERY,2029,BANK,BANK,GBP,0.0188,0.0260,0.0142,0.9900,0.0113
RECOVERY,2029,BANK,BANK,PLN,0.0188,0.0260,0.0248,0.9900,0.0113
RECOVERY,2029,BANK,BANK,SEK,0.0188,0.0260,0.0242,0.9900,0.0113
RECOVERY,2029,BANK,BANK,USD,0.0188,0.0260,0.0102,0.9900,0.0113
RECOVERY,2029,CORP,COMMERCIAL_REAL_ESTATE,CHF,0.0443,0.0394,0.0206,0.9500,0.0266
RECOVERY,2029,CORP,COMMERCIAL_REAL_ESTATE,EUR,0.0443,0.0394,0.0081,0.9500,0.0266
RECOVERY,2029,CORP,COMMERCIAL_REAL_ESTATE,GBP,0.0443,0.0394,0.0142,0.9500,0.0266
RECOVERY,2029,CORP,COMMERCIAL_REAL_ESTATE,PLN,0.0443,0.0394,0.0248,0.9500,0.0266
RECOVERY,2029,CORP,COMMERCIAL_REAL_ESTATE,SEK,0.0443,0.0394,0.0242,0.9500,0.0266
RECOVERY,2029,CORP,COMMERCIAL_REAL_ESTATE,USD,0.0443,0.0394,0.0102,0.9500,0.0266
RECOVERY,2029,CORP,COMMODITIES_FINANCE,CHF,0.0452,0.0216,0.0206,0.9500,0.0271
RECOVERY,2029,CORP,COMMODITIES_FINANCE,EUR,0.0452,0.0216,0.0081,0.9500,0.0271
RECOVERY,2029,CORP,COMMODITIES_FINANCE,GBP,0.0452,0.0216,0.0142,0.9500,0.0271
RECOVERY,2029,CORP,COMMODITIES_FINANCE,PLN,0.0452,0.0216,0.0248,0.9500,0.0271
RECOVERY,2029,CORP,COMMODITIES_FINANCE,SEK,0.0452,0.0216,0.0242,0.9500,0.0271
RECOVERY,2029,CORP,COMMODITIES_FINANCE,USD,0.0452,0.0216,0.0102,0.9500,0.0271
RECOVERY,2029,CORP,CORPORATE,CHF,0.0437,0.0302,0.0206,0.9500,0.0262
RECOVERY,2029,CORP,CORPORATE,EUR,0.0437,0.0302,0.0081,0.9500,0.0262
RECOVERY,2029,CORP,CORPORATE,GBP,0.0437,0.0302,0.0142,0.9500,0.0262
RECOVERY,2029,CORP,CORPORATE,PLN,0.0437,0.0302,0.0248,0.9500,0.0262
RECOVERY,2029,CORP,CORPORATE,SEK,0.0437,0.0302,0.0242,0.9500,0.0262
RECOVERY,2029,CORP,CORPORATE,USD,0.0437,0.0302,0.0102,0.9500,0.0262
RECOVERY,2029,CORP,OBJECT_FINANCE,CHF,0.0525,0.0438,0.0206,0.9500,0.0315
RECOVERY,2029,CORP,OBJECT_FINANCE,EUR,0.0525,0.0438,0.0081,0.9500,0.0315
RECOVERY,2029,CORP,OBJECT_FINANCE,GBP,0.0525,0.0438,0.0142,0.9500,0.0315
RECOVERY,2029,CORP,OBJECT_FINANCE,PLN,0.0525,0.0438,0.0248,0.9500,0.0315
RECOVERY,2029,CORP,OBJECT_FINANCE,SEK,0.0525,0.0438,0.0242,0.9500,0.0315
RECOVERY,2029,CORP,OBJECT_FINANCE,USD,0.0525,0.0438,0.0102,0.9500,0.0315
RECOVERY,2029,CORP,PROJECT_FINANCE,CHF,0.0406,0.0295,0.0206,0.9500,0.0243
RECOVERY,2029,CORP,PROJECT_FINANCE,EUR,0.0406,0.0295,0.0081,0.9500,0.0243
RECOVERY,2029,CORP,PROJECT_FINANCE,GBP,0.0406,0.0295,0.0142,0.9500,0.0243
RECOVERY,2029,CORP,PROJECT_FINANCE,PLN,0.0406,0.0295,0.0248,0.9500,0.0243
RECOVERY,2029,CORP,PROJECT_FINANCE,SEK,0.0406,0.0295,0.0242,0.9500,0.0243
RECOVERY,2029,CORP,PROJECT_FINANCE,USD,0.0406,0.0295,0.0102,0.9500,0.0243
RECOVERY,2029,CORP,SPECIALISED_LENDING,CHF,0.0364,0.0334,0.0206,0.9500,0.0219
RECOVERY,2029,CORP,SPECIALISED_LENDING,EUR,0.0364,0.0334,0.0081,0.9500,0.0219
RECOVERY,2029,CORP,SPECIALISED_LENDING,GBP,0.0364,0.0334,0.0142,0.9500,0.0219
RECOVERY,2029,CORP,SPECIALISED_LENDING,PLN,0.0364,0.0334,0.0248,0.9500,0.0219
RECOVERY,2029,CORP,SPECIALISED_LENDING,SEK,0.0364,0.0334,0.0242,0.9500,0.0219
RECOVERY,2029,CORP,SPECIALISED_LENDING,USD,0.0364,0.0334,0.0102,0.9500,0.0219
RECOVERY,2029,FI,FINANCIAL_INSTITUTION,CHF,0.0285,0.0352,0.0206,0.9900,0.0171
RECOVERY,2029,FI,FINANCIAL_INSTITUTION,EUR,0.0285,0.0352,0.0081,0.9900,0.0171
RECOVERY,2029,FI,FINANCIAL_INSTITUTION,GBP,0.0285,0.0352,0.0142,0.9900,0.0171
RECOVERY,2029,FI,FINANCIAL_INSTITUTION,PLN,0.0285,0.0352,0.0248,0.9900,0.0171
RECOVERY,2029,FI,FINANCIAL_INSTITUTION,SEK,0.0285,0.0352,0.0242,0.9900,0.0171
RECOVERY,2029,FI,FINANCIAL_INSTITUTION,USD,0.0285,0.0352,0.0102,0.9900,0.0171
RECOVERY,2029,MDB,GENERAL,CHF,0.0197,0.0317,0.0206,0.9900,0.0118
RECOVERY,2029,MDB,GENERAL,EUR,0.0197,0.0317,0.0081,0.9900,0.0118
RECOVERY,2029,MDB,GENERAL,GBP,0.0197,0.0317,0.0142,0.9900,0.0118
RECOVERY,2029,MDB,GENERAL,PLN,0.0197,0.0317,0.0248,0.9900,0.0118
RECOVERY,2029,MDB,GENERAL,SEK,0.0197,0.0317,0.0242,0.9900,0.0118
RECOVERY,2029,MDB,GENERAL,USD,0.0197,0.0317,0.0102,0.9900,0.0118
RECOVERY,2029,OTHER,OTHER,CHF,0.0192,0.0166,0.0206,0.9900,0.0115
RECOVERY,2029,OTHER,OTHER,EUR,0.0192,0.0166,0.0081,0.9900,0.0115
RECOVERY,2029,OTHER,OTHER,GBP,0.0192,0.0166,0.0142,0.9900,0.0115
RECOVERY,2029,OTHER,OTHER,SEK,0.0192,0.0166,0.0242,0.9900,0.0115
RECOVERY,2029,OTHER,OTHER,USD,0.0192,0.0166,0.0102,0.9900,0.0115
RECOVERY,2029,PSE,GENERAL,CHF,0.0288,0.0317,0.0206,0.9900,0.0173
RECOVERY,2029,PSE,GENERAL,EUR,0.0288,0.0317,0.0081,0.9900,0.0173
RECOVERY,2029,PSE,GENERAL,GBP,0.0288,0.0317,0.0142,0.9900,0.0173
RECOVERY,2029,PSE,GENERAL,PLN,0.0288,0.0317,0.0248,0.9900,0.0173
RECOVERY,2029,PSE,GENERAL,SEK,0.0288,0.0317,0.0242,0.9900,0.0173
RECOVERY,2029,PSE,GENERAL,USD,0.0288,0.0317,0.0102,0.9900,0.0173
RECOVERY,2029,RETAIL,RESIDENTIAL_REAL_ESTATE,CHF,0.0385,0.0434,0.0206,0.9500,0.0231
